Id,Product_Code,Product_Weight,Fat_Category,Visibility_Score,Category_Type,Retail_Price,Store_Code,Year_Opened,Store_Size,Location_Class,Store_Category,Total_Sales
6074,NCL42,18.85,Reduced,0.040434372,HomeGoods,244.3144,OUT049,1999,Standard,Urban,Superstore A,5635.3312
6075,FDF14,7.55,Reduced,0.0273235,Canned,151.934,OUT017,2007,,Suburban,Superstore A,1837.608
6076,FDC09,15.5,Standard,0.026342897,Produce,104.1332,OUT049,1999,Standard,Urban,Superstore A,1230.3984
6077,FDU27,18.6,Standard,0.17133418,Proteins,48.8376,OUT013,1987,Spacious,Rural,Superstore A,287.6256
6078,FDR26,20.7,Reduced,0.042836778,Edibles,175.8028,OUT046,1997,Compact,Urban,Superstore A,1593.9252
6079,FDU26,16.7,Standard,0.042792568,Edibles,118.6782,OUT018,2009,Standard,Rural,Superstore B,1549.3166
6080,NCT30,9.1,Reduced,0.080747059,HomeGoods,46.9718,OUT017,2007,,Suburban,Superstore A,850.8924
6081,DRO59,11.8,Reduced,0.054264078,Hard Drinks,75.0012,OUT045,2002,,Suburban,Superstore A,834.9132
6082,FDA23,,Reduced,0.046958533,Baking Goods,101.3016,OUT027,1985,Standard,Rural,Superstore C,2327.6368
6083,FDU40,20.85,Reduced,0.037396901,Frozen Foods,193.8478,OUT035,2004,Compact,Suburban,Superstore A,2712.4692
6084,FDF26,6.825,Standard,0.046898544,Canned,153.7998,OUT017,2007,,Suburban,Superstore A,922.7988
6085,FDF22,6.865,Reduced,0.056919038,Snack Foods,212.8218,OUT049,1999,Standard,Urban,Superstore A,5770.4886
6086,FDN22,18.85,Standard,0.138190277,Snack Foods,250.8724,OUT013,1987,Spacious,Rural,Superstore A,3775.086
6087,DRG03,14.5,Reduced,0.061934991,Edibles,154.4998,OUT013,1987,Spacious,Rural,Superstore A,1691.7978
6088,FDS36,8.38,Standard,0.046878474,Baking Goods,109.857,OUT035,2004,Compact,Suburban,Superstore A,2306.997
6089,FDE51,5.925,Standard,0.09644909,Edibles,43.8086,OUT035,2004,Compact,Suburban,Superstore A,312.2602
6090,DRC13,8.26,Standard,0,Beverages,122.573,OUT045,2002,,Suburban,Superstore A,739.038
6091,DRZ11,8.85,Standard,0.112571187,Beverages,122.0388,OUT013,1987,Spacious,Rural,Superstore A,1609.9044
6092,FDS44,12.65,Standard,0.15604396,Produce,239.6538,OUT046,1997,Compact,Urban,Superstore A,3845.6608
6093,FDI45,13.1,Reduced,0.037793818,Produce,173.8054,OUT017,2007,,Suburban,Superstore A,2801.6864
6094,FDA46,13.6,Reduced,0.117818348,Snack Foods,192.9136,OUT049,1999,Standard,Urban,Superstore A,2527.3768
6095,NCV53,8.27,Reduced,0.018920019,Health and Hygiene,238.088,OUT017,2007,,Suburban,Superstore A,6231.888
6096,FDK51,,Reduced,0.005209791,Edibles,265.2884,OUT027,1985,Standard,Rural,Superstore C,3179.8608
6097,FDT14,10.695,Standard,0.128247408,Edibles,121.844,OUT018,2009,Standard,Rural,Superstore B,2277.036
6098,FDA04,11.3,Standard,0.066729996,Frozen Foods,257.2962,OUT046,1997,Compact,Urban,Superstore A,4920.9278
6099,FDT09,15.15,Standard,0.012288171,Snack Foods,129.9284,OUT045,2002,,Suburban,Superstore A,2241.0828
6100,FDH44,19.1,Standard,0.026018497,Produce,148.2418,OUT017,2007,,Suburban,Superstore A,3089.9778
6101,FDV45,,Reduced,0.078872251,Snack Foods,189.5556,OUT019,1985,Compact,Urban,MiniMart,1126.5336
6102,FDA03,18.5,Standard,0.045463773,Edibles,144.1102,OUT046,1997,Compact,Urban,Superstore A,2187.153
6103,FDU02,13.35,Reduced,0.103091351,Edibles,229.9352,OUT017,2007,,Suburban,Superstore A,2519.3872
6104,DRH01,,Reduced,0.171417316,Beverages,173.0738,OUT019,1985,Compact,Urban,MiniMart,347.5476
6105,FDJ53,10.5,Reduced,0.071368699,Frozen Foods,121.3098,OUT049,1999,Standard,Urban,Superstore A,1446.1176
6106,FDV44,8.365,Standard,0.039844429,Produce,190.1188,OUT046,1997,Compact,Urban,Superstore A,1904.188
6107,FDU15,13.65,Standard,0.026602089,Proteins,35.1532,OUT046,1997,Compact,Urban,Superstore A,790.9704
6108,FDS16,,Standard,0,Frozen Foods,145.276,OUT027,1985,Standard,Rural,Superstore C,5273.136
6109,FDM25,10.695,Standard,0.10154201,Breakfast,173.7712,OUT010,1998,,Rural,MiniMart,175.7712
6110,NCB31,6.235,Reduced,0.118651919,HomeGoods,263.991,OUT035,2004,Compact,Suburban,Superstore A,4207.856
6111,FDQ52,,Reduced,0.118806857,Frozen Foods,248.8434,OUT027,1985,Standard,Rural,Superstore C,6705.2718
6112,FDH58,12.3,Reduced,0.036908933,Snack Foods,115.9834,OUT013,1987,Spacious,Rural,Superstore A,2073.3012
6113,FDZ56,16.25,Reduced,0.025715562,Produce,168.1474,OUT013,1987,Spacious,Rural,Superstore A,1516.0266
6114,FDA50,,Reduced,0.086752988,Edibles,98.141,OUT027,1985,Standard,Rural,Superstore C,1737.738
6115,NCX54,9.195,Reduced,0.048059871,HomeGoods,105.8622,OUT046,1997,Compact,Urban,Superstore A,2223.1062
6116,FDU07,11.1,Reduced,0.059968347,Produce,152.8366,OUT045,2002,,Suburban,Superstore A,1662.5026
6117,NCA05,,Reduced,0.044000492,Health and Hygiene,148.2734,OUT019,1985,Compact,Urban,MiniMart,296.9468
6118,DRO35,13.85,Reduced,0.034570357,Hard Drinks,117.4492,OUT046,1997,Compact,Urban,Superstore A,3243.7776
6119,FDE59,12.15,Reduced,0.062384659,Starchy Foods,34.6532,OUT049,1999,Standard,Urban,Superstore A,719.064
6120,FDY09,15.6,Reduced,0.025342692,Snack Foods,174.3054,OUT017,2007,,Suburban,Superstore A,1751.054
6121,FDP40,4.555,Standard,0.034410585,Frozen Foods,111.3544,OUT049,1999,Standard,Urban,Superstore A,1342.2528
6122,NCL29,9.695,Reduced,0.11411658,Health and Hygiene,158.8604,OUT049,1999,Standard,Urban,Superstore A,4436.8912
6123,FDO37,8.06,Reduced,0.021372636,Breakfast,231.7326,OUT035,2004,Compact,Suburban,Superstore A,5313.7498
6124,FDG58,10.695,Standard,0.145253944,Snack Foods,156.8972,OUT010,1998,,Rural,MiniMart,467.3916
6125,NCN18,8.895,Reduced,0.124610886,HomeGoods,113.1544,OUT013,1987,Spacious,Rural,Superstore A,4250.4672
6126,FDW49,,Reduced,0.14453827,Canned,180.6002,OUT019,1985,Compact,Urban,MiniMart,895.501
6127,DRE25,15.35,Reduced,0.073697713,Beverages,91.912,OUT017,2007,,Suburban,Superstore A,559.272
6128,NCE54,,Reduced,0.047098175,HomeGoods,75.5354,OUT019,1985,Compact,Urban,MiniMart,150.4708
6129,FDH58,12.3,Reduced,0.037148619,Snack Foods,116.8834,OUT017,2007,,Suburban,Superstore A,2649.2182
6130,FDR37,16.5,Standard,0.066249551,Breakfast,183.3292,OUT046,1997,Compact,Urban,Superstore A,2006.7212
6131,FDB09,,Reduced,0.100493148,Produce,123.1046,OUT019,1985,Compact,Urban,MiniMart,124.5046
6132,DRK13,11.8,Reduced,0.115346634,Beverages,200.2084,OUT049,1999,Standard,Urban,Superstore A,4563.3932
6133,FDS44,12.65,Standard,0.156926608,Produce,238.3538,OUT017,2007,,Suburban,Superstore A,5528.1374
6134,FDT28,13.3,Reduced,0.063925726,Frozen Foods,151.8708,OUT017,2007,,Suburban,Superstore A,1655.1788
6135,FDN23,6.575,Standard,0.07549348,Breads,143.5444,OUT035,2004,Compact,Suburban,Superstore A,3338.3212
6136,FDH05,14.35,Standard,0.091098018,Frozen Foods,233.5984,OUT045,2002,,Suburban,Superstore A,1853.5872
6137,FDW36,11.15,Reduced,0.056921876,Baking Goods,107.1622,OUT035,2004,Compact,Suburban,Superstore A,423.4488
6138,FDG21,17.35,Standard,0,Seafood,150.205,OUT045,2002,,Suburban,Superstore A,5992.2
6139,FDB34,15.25,Reduced,0.026663778,Snack Foods,87.0198,OUT045,2002,,Suburban,Superstore A,2442.1544
6140,NCX42,6.36,Reduced,0.00597362,HomeGoods,164.5526,OUT013,1987,Spacious,Rural,Superstore A,2137.8838
6141,FDE33,,Standard,0.049395242,Produce,80.3644,OUT027,1985,Standard,Rural,Superstore C,1885.5456
6142,FDP24,20.6,Reduced,0.083172413,Baking Goods,121.0756,OUT045,2002,,Suburban,Superstore A,1696.4584
6143,FDZ01,8.975,Standard,0.009051307,Canned,103.099,OUT013,1987,Spacious,Rural,Superstore A,309.597
6144,FDO36,19.7,Reduced,0.077849003,Baking Goods,179.166,OUT013,1987,Spacious,Rural,Superstore A,3056.022
6145,DRL01,19.5,Standard,0.077108099,Beverages,232.8958,OUT013,1987,Spacious,Rural,Superstore A,5608.6992
6146,FDQ20,,Reduced,0.029640604,Produce,40.8138,OUT027,1985,Standard,Rural,Superstore C,1543.3244
6147,FDZ22,9.395,Reduced,0.045525961,Snack Foods,83.425,OUT017,2007,,Suburban,Superstore A,1498.05
6148,FDM45,8.655,Standard,0.088373591,Snack Foods,119.3756,OUT045,2002,,Suburban,Superstore A,1454.1072
6149,FDD50,18.85,Reduced,0.141524348,Canned,168.4132,OUT013,1987,Spacious,Rural,Superstore A,2874.9244
6150,FDZ51,11.3,Standard,0.054861393,Proteins,96.9094,OUT017,2007,,Suburban,Superstore A,952.094
6151,FDK08,9.195,Standard,0.122494876,Produce,100.1016,OUT049,1999,Standard,Urban,Superstore A,1416.8224
6152,FDW59,13.15,Reduced,0.020757926,Breads,84.3566,OUT045,2002,,Suburban,Superstore A,761.0094
6153,FDY55,16.75,Reduced,0,Produce,255.3988,OUT046,1997,Compact,Urban,Superstore A,4625.9784
6154,NCX05,15.2,Reduced,0.09698132,Health and Hygiene,116.3492,OUT013,1987,Spacious,Rural,Superstore A,2548.6824
6155,FDZ22,9.395,Reduced,0.045340279,Snack Foods,85.025,OUT049,1999,Standard,Urban,Superstore A,2080.625
6156,FDE21,12.8,Reduced,0.022980361,Produce,117.7492,OUT049,1999,Standard,Urban,Superstore A,1274.3412
6157,FDM10,18.25,Reduced,0.07595723,Snack Foods,214.1218,OUT035,2004,Compact,Suburban,Superstore A,1282.3308
6158,FDW48,18,Reduced,0.008558144,Baking Goods,79.0618,OUT045,2002,,Suburban,Superstore A,1208.427
6159,NCT18,14.6,Reduced,0.059393919,HomeGoods,181.7976,OUT035,2004,Compact,Suburban,Superstore A,3259.7568
6160,FDH46,6.935,Standard,0.041282286,Snack Foods,103.5332,OUT046,1997,Compact,Urban,Superstore A,1230.3984
6161,FDT49,7,Reduced,0.151405587,Canned,107.728,OUT046,1997,Compact,Urban,Superstore A,2024.032
6162,FDR19,13.5,Standard,0.160624116,Produce,147.0102,OUT017,2007,,Suburban,Superstore A,2770.3938
6163,FDM25,10.695,Standard,0.060615254,Breakfast,174.0712,OUT013,1987,Spacious,Rural,Superstore A,2460.7968
6164,FDB41,19,Standard,0.162882227,Frozen Foods,46.8718,OUT010,1998,,Rural,MiniMart,189.0872
6165,FDC35,7.435,Reduced,0.122735471,Starchy Foods,205.2638,OUT013,1987,Spacious,Rural,Superstore A,3520.0846
6166,FDJ44,12.3,Standard,0.106238768,Produce,176.1396,OUT013,1987,Spacious,Rural,Superstore A,3663.2316
6167,FDG16,15.25,Reduced,0.090324849,Frozen Foods,214.4192,OUT017,2007,,Suburban,Superstore A,4961.5416
6168,FDY26,20.6,Standard,0.051068365,Edibles,213.0244,OUT010,1998,,Rural,MiniMart,423.4488
6169,NCH07,13.15,Reduced,0.155105614,HomeGoods,157.2604,OUT010,1998,,Rural,MiniMart,316.9208
6170,FDR58,6.675,Reduced,0.04200648,Snack Foods,92.6462,OUT045,2002,,Suburban,Superstore A,1665.8316
6171,NCX05,15.2,Reduced,0.097457483,Health and Hygiene,114.4492,OUT018,2009,Standard,Rural,Superstore B,579.246
6172,FDW44,9.5,Standard,0.035222503,Produce,170.1448,OUT045,2002,,Suburban,Superstore A,1874.8928
6173,FDZ28,20,Standard,0.086187886,Frozen Foods,125.4678,OUT010,1998,,Rural,MiniMart,127.1678
6174,FDQ09,7.235,Reduced,0.058083831,Snack Foods,113.6834,OUT013,1987,Spacious,Rural,Superstore A,230.3668
6175,NCN41,17,Reduced,0.087387669,Health and Hygiene,125.073,OUT010,1998,,Rural,MiniMart,369.519
6176,FDD04,16,Reduced,0.090153756,Edibles,143.2154,OUT045,2002,,Suburban,Superstore A,1418.154
6177,FDD58,,Reduced,0.103918113,Snack Foods,100.67,OUT019,1985,Compact,Urban,MiniMart,399.48
6178,FDO20,12.85,Standard,0.152747503,Produce,252.0382,OUT018,2009,Standard,Rural,Superstore B,4037.4112
6179,NCY42,6.38,Reduced,0.015186146,HomeGoods,144.947,OUT049,1999,Standard,Urban,Superstore A,3435.528
6180,NCB42,11.8,Reduced,0.008554052,Health and Hygiene,116.9492,OUT013,1987,Spacious,Rural,Superstore A,1969.4364
6181,FDV01,19.2,Standard,0.085296625,Canned,153.4314,OUT018,2009,Standard,Rural,Superstore B,1861.5768
6182,NCK31,10.895,Reduced,0.027047774,Others,50.6666,OUT046,1997,Compact,Urban,Superstore A,666.4658
6183,DRM47,9.3,Reduced,0.043964058,Hard Drinks,192.3846,OUT018,2009,Standard,Rural,Superstore B,4586.0304
6184,NCB19,6.525,Reduced,0.090295708,HomeGoods,84.6882,OUT046,1997,Compact,Urban,Superstore A,601.2174
6185,FDU22,12.35,Reduced,0,Snack Foods,118.9124,OUT013,1987,Spacious,Rural,Superstore A,3199.8348
6186,FDU56,16.85,Reduced,0.044414056,Produce,182.4266,OUT046,1997,Compact,Urban,Superstore A,2028.6926
6187,FDJ02,17.2,Standard,0.025205909,Canned,149.1418,OUT049,1999,Standard,Urban,Superstore A,1177.1344
6188,FDH26,19.25,Standard,0.034753686,Canned,141.5496,OUT049,1999,Standard,Urban,Superstore A,1976.0944
6189,NCY41,16.75,Reduced,0.076164013,Health and Hygiene,34.0532,OUT017,2007,,Suburban,Superstore A,575.2512
6190,NCJ30,,Reduced,0.080249973,HomeGoods,168.679,OUT027,1985,Standard,Rural,Superstore C,4923.591
6191,FDH02,7.27,Standard,0.020823289,Canned,92.4488,OUT045,2002,,Suburban,Superstore A,996.0368
6192,FDE59,12.15,Reduced,0.062235983,Starchy Foods,34.5532,OUT013,1987,Spacious,Rural,Superstore A,359.532
6193,FDS03,,Reduced,0.079243005,Proteins,65.8826,OUT027,1985,Standard,Rural,Superstore C,1614.565
6194,DRG23,8.88,Reduced,0.086708987,Hard Drinks,151.7682,OUT013,1987,Spacious,Rural,Superstore A,762.341
6195,DRF25,9,Reduced,0.038925251,Beverages,34.919,OUT046,1997,Compact,Urban,Superstore A,476.047
6196,FDL56,14.1,Reduced,0.125675936,Produce,86.9198,OUT013,1987,Spacious,Rural,Superstore A,1133.8574
6197,NCD31,12.1,Reduced,0.025834128,HomeGoods,165.1526,OUT010,1998,,Rural,MiniMart,164.4526
6198,FDW46,13,Standard,0.070588037,Snack Foods,65.9484,OUT018,2009,Standard,Rural,Superstore B,1043.9744
6199,FDC41,15.6,Reduced,0.116913245,Frozen Foods,78.167,OUT046,1997,Compact,Urban,Superstore A,1837.608
6200,FDR35,12.5,Reduced,0.020782036,Breads,198.3742,OUT018,2009,Standard,Rural,Superstore B,2587.9646
6201,NCH18,9.3,Reduced,0.074753743,HomeGoods,246.4802,OUT010,1998,,Rural,MiniMart,982.7208
6202,FDG38,8.975,Standard,0.088257771,Canned,84.1224,OUT010,1998,,Rural,MiniMart,170.4448
6203,FDU10,10.1,Standard,0.045878153,Snack Foods,38.5848,OUT018,2009,Standard,Rural,Superstore B,484.7024
6204,NCG07,12.3,Reduced,0.052492122,HomeGoods,191.053,OUT035,2004,Compact,Suburban,Superstore A,3415.554
6205,FDA15,9.3,Reduced,0.016009057,Edibles,250.6092,OUT013,1987,Spacious,Rural,Superstore A,6474.2392
6206,FDA01,,Standard,0.054114924,Canned,58.4904,OUT027,1985,Standard,Rural,Superstore C,1054.6272
6207,FDD59,,Standard,0.065860323,Starchy Foods,81.896,OUT027,1985,Standard,Rural,Superstore C,1677.816
6208,FDX57,17.25,Standard,0.047533568,Snack Foods,96.9068,OUT017,2007,,Suburban,Superstore A,1458.102
6209,NCZ05,8.485,Reduced,0.058121214,Health and Hygiene,104.499,OUT035,2004,Compact,Suburban,Superstore A,1238.388
6210,FDO37,8.06,Reduced,0.021497594,Breakfast,230.3326,OUT017,2007,,Suburban,Superstore A,1386.1956
6211,DRD37,9.8,Reduced,0.013841737,Beverages,45.206,OUT046,1997,Compact,Urban,Superstore A,1211.756
6212,FDT35,19.85,Standard,0.081916124,Breads,167.6816,OUT017,2007,,Suburban,Superstore A,1845.5976
6213,FDO60,,Reduced,0.034203092,Baking Goods,43.3086,OUT027,1985,Standard,Rural,Superstore C,624.5204
6214,FDX35,5.035,Standard,0,Breads,228.2036,OUT046,1997,Compact,Urban,Superstore A,4781.7756
6215,NCE18,10,Reduced,0.021468792,HomeGoods,251.675,OUT045,2002,,Suburban,Superstore A,4244.475
6216,FDV10,7.645,Standard,0.067083367,Snack Foods,44.0112,OUT017,2007,,Suburban,Superstore A,596.5568
6217,FDZ20,16.1,Reduced,0.0343603,Produce,253.4356,OUT049,1999,Standard,Urban,Superstore A,2797.6916
6218,FDH19,,Reduced,0.03292824,Proteins,173.1738,OUT027,1985,Standard,Rural,Superstore C,7298.4996
6219,FDP10,19,Reduced,0.128090139,Snack Foods,107.0622,OUT046,1997,Compact,Urban,Superstore A,1376.2086
6220,FDQ49,20.2,Standard,0.039215075,Breakfast,157.663,OUT013,1987,Spacious,Rural,Superstore A,2190.482
6221,NCG19,20.25,Reduced,0.14781046,HomeGoods,234.8616,OUT013,1987,Spacious,Rural,Superstore A,2812.3392
6222,FDC26,10.195,Reduced,0.126359196,Canned,109.2886,OUT035,2004,Compact,Suburban,Superstore A,1334.2632
6223,DRF15,18.35,Reduced,0.03321399,Edibles,154.934,OUT046,1997,Compact,Urban,Superstore A,1225.072
6224,NCG54,12.1,Reduced,0.080131363,HomeGoods,170.9106,OUT018,2009,Standard,Rural,Superstore B,1539.9954
6225,FDL22,16.85,Reduced,0.036383293,Snack Foods,91.0488,OUT035,2004,Compact,Suburban,Superstore A,1086.5856
6226,FDM25,10.695,Standard,0.060654268,Breakfast,174.7712,OUT035,2004,Compact,Suburban,Superstore A,3339.6528
6227,NCT30,9.1,Reduced,0.080417724,HomeGoods,48.8718,OUT049,1999,Standard,Urban,Superstore A,425.4462
6228,FDH33,12.85,Reduced,0.122221269,Snack Foods,45.9428,OUT018,2009,Standard,Rural,Superstore B,1274.3412
6229,NCT17,10.8,Reduced,0.041865848,Health and Hygiene,189.7214,OUT046,1997,Compact,Urban,Superstore A,5841.0634
6230,NCZ18,7.825,Reduced,0.186032678,HomeGoods,253.0698,OUT035,2004,Compact,Suburban,Superstore A,6088.0752
6231,DRF23,,Reduced,0.122058364,Hard Drinks,172.8396,OUT027,1985,Standard,Rural,Superstore C,7152.0236
6232,FDY46,18.6,Reduced,0.047964395,Snack Foods,185.0898,OUT049,1999,Standard,Urban,Superstore A,2993.4368
6233,NCO17,10,Reduced,0,Health and Hygiene,120.644,OUT035,2004,Compact,Suburban,Superstore A,1917.504
6234,FDW34,9.6,Reduced,0,Snack Foods,244.817,OUT035,2004,Compact,Suburban,Superstore A,4374.306
6235,FDE09,8.775,Reduced,0,Produce,111.3228,OUT049,1999,Standard,Urban,Superstore A,1436.7964
6236,FDD35,12.15,Reduced,0.025916883,Starchy Foods,120.244,OUT045,2002,,Suburban,Superstore A,2277.036
6237,FDR12,12.6,Standard,0.031663212,Baking Goods,173.2764,OUT018,2009,Standard,Rural,Superstore B,1030.6584
6238,FDG46,8.63,Standard,0.032882271,Snack Foods,113.5518,OUT013,1987,Spacious,Rural,Superstore A,2732.4432
6239,FDO19,17.7,Standard,0.016630303,Produce,48.1034,OUT045,2002,,Suburban,Superstore A,534.6374
6240,FDU28,19.2,Standard,0.094300933,Frozen Foods,187.5214,OUT018,2009,Standard,Rural,Superstore B,1695.7926
6241,NCH07,13.15,Reduced,0.093191195,HomeGoods,158.1604,OUT017,2007,,Suburban,Superstore A,1426.1436
6242,FDI41,18.5,Standard,0,Frozen Foods,148.7418,OUT045,2002,,Suburban,Superstore A,2501.4106
6243,DRJ23,18.35,Reduced,0.041753387,Hard Drinks,187.6872,OUT045,2002,,Suburban,Superstore A,2836.308
6244,FDM58,16.85,Standard,0.079624087,Snack Foods,111.6544,OUT013,1987,Spacious,Rural,Superstore A,2125.2336
6245,FDD52,,Standard,0.182407266,Edibles,109.157,OUT027,1985,Standard,Rural,Superstore C,1867.569
6246,FDX50,20.1,Reduced,0.074778547,Edibles,110.7228,OUT045,2002,,Suburban,Superstore A,1657.842
6247,FDX40,12.85,Reduced,0.098993139,Frozen Foods,39.3164,OUT046,1997,Compact,Urban,Superstore A,540.6296
6248,FDL04,19,Reduced,0.112097433,Frozen Foods,105.5622,OUT049,1999,Standard,Urban,Superstore A,1905.5196
6249,DRD25,6.135,Reduced,0.079132212,Beverages,112.686,OUT045,2002,,Suburban,Superstore A,2942.836
6250,NCP54,15.35,Reduced,0.035143024,HomeGoods,124.373,OUT035,2004,Compact,Suburban,Superstore A,2093.941
6251,FDJ57,7.42,Standard,0.021695674,Seafood,185.3582,OUT017,2007,,Suburban,Superstore A,3715.164
6252,NCI55,18.6,Reduced,0.012673238,HomeGoods,121.5414,OUT049,1999,Standard,Urban,Superstore A,4020.7662
6253,FDK04,7.36,Reduced,0.052418124,Frozen Foods,56.5588,OUT045,2002,,Suburban,Superstore A,801.6232
6254,NCP42,,Reduced,0.028207784,HomeGoods,195.5478,OUT019,1985,Compact,Urban,MiniMart,387.4956
6255,FDB37,20.25,Standard,0.022921735,Baking Goods,240.7538,OUT013,1987,Spacious,Rural,Superstore A,3364.9532
6256,FDN57,,Reduced,0.094957079,Snack Foods,143.5154,OUT019,1985,Compact,Urban,MiniMart,567.2616
6257,FDQ09,7.235,Reduced,0.058369013,Snack Foods,115.2834,OUT018,2009,Standard,Rural,Superstore B,1267.0174
6258,FDH14,17.1,Standard,0.046808553,Canned,141.4838,OUT046,1997,Compact,Urban,Superstore A,1404.838
6259,FDY59,8.195,Reduced,0.031397503,Baking Goods,91.3462,OUT035,2004,Compact,Suburban,Superstore A,1388.193
6260,NCA06,20.5,Reduced,0.143506376,HomeGoods,34.719,OUT049,1999,Standard,Urban,Superstore A,768.999
6261,FDI04,,Standard,0.127660257,Frozen Foods,198.5426,OUT019,1985,Compact,Urban,MiniMart,790.9704
6262,NCB31,6.235,Reduced,0.118674359,HomeGoods,261.691,OUT046,1997,Compact,Urban,Superstore A,3155.892
6263,NCR30,,Reduced,0.124299531,HomeGoods,73.4696,OUT019,1985,Compact,Urban,MiniMart,298.2784
6264,FDP49,,Standard,0.068754395,Breakfast,54.5614,OUT027,1985,Standard,Rural,Superstore C,1713.1034
6265,FDP01,20.75,Standard,0.063684145,Breakfast,151.7682,OUT017,2007,,Suburban,Superstore A,1372.2138
6266,FDK15,10.8,Reduced,0.098395216,Proteins,100.8042,OUT035,2004,Compact,Suburban,Superstore A,1488.063
6267,FDT07,5.82,Standard,0.077319079,Produce,255.433,OUT046,1997,Compact,Urban,Superstore A,4357.661
6268,FDU31,10.5,Standard,0.02498633,Produce,216.7508,OUT035,2004,Compact,Suburban,Superstore A,3038.7112
6269,FDM28,15.7,Reduced,0.045166237,Frozen Foods,178.666,OUT013,1987,Spacious,Rural,Superstore A,2516.724
6270,FDM01,7.895,Standard,0.0945493,Breakfast,102.6332,OUT035,2004,Compact,Suburban,Superstore A,1640.5312
6271,FDF02,16.2,Reduced,0.104058452,Canned,102.499,OUT017,2007,,Suburban,Superstore A,2063.98
6272,FDR26,20.7,Reduced,0.04307908,Edibles,177.8028,OUT017,2007,,Suburban,Superstore A,1239.7196
6273,FDX45,16.75,Reduced,0.105282932,Snack Foods,156.963,OUT018,2009,Standard,Rural,Superstore B,2816.334
6274,FDB58,10.5,Standard,0.013485235,Snack Foods,140.0154,OUT013,1987,Spacious,Rural,Superstore A,3119.9388
6275,FDB15,10.895,Reduced,0.137368051,Edibles,264.3568,OUT018,2009,Standard,Rural,Superstore B,4745.8224
6276,NCN06,8.39,Reduced,0.120396991,HomeGoods,163.4868,OUT013,1987,Spacious,Rural,Superstore A,4586.0304
6277,NCP06,20.7,Reduced,0.039306822,HomeGoods,150.7366,OUT049,1999,Standard,Urban,Superstore A,3325.0052
6278,FDH12,9.6,Reduced,0.085085743,Baking Goods,105.128,OUT049,1999,Standard,Urban,Superstore A,1065.28
